date,precip_mm,slr_m,oni_anom,precip_z,slr_z,oni_z,stress,obs_proxy
2005-08-01,198.6,0.061,-0.14,1.148206092447201,-0.1551899395884975,-0.15931743114383162,-0.6525235143289161,0.21331683570043233
2005-09-01,120.8,0.155,-0.11,0.2155453469016851,0.7613566738951608,-0.12314938049817761,0.09600445261807017,0.5478552914774638
2005-10-01,134.9,0.176,-0.29,0.3845751221226592,0.9661170875457653,-0.34015768437210164,0.029516028327979657,0.5147537299496567
2005-11-01,41.1,0.038,-0.57,-0.7398924605530401,-0.3794513450153501,-0.6777261570648723,0.1205655953589406,0.5599923945791203
2005-12-01,16.5,-0.072,0.69,-1.034795472640697,-1.452005892708993,0.8413319700525956,0.2500623625181697,0.6224886416006813
2006-01-01,5.5,-0.085,-0.85,-1.166662673167698,-1.5787623392546053,-1.015294629757643,-0.09335629114406124,0.4534569895365182
2006-02-01,39.3,-0.123,-0.77,-0.7614707297301858,-1.949281183003318,-0.9188464947025657,-0.3878182889764157,0.31526106446482566
2006-03-01,6.6,-0.047,-0.57,-1.1534759531149978,-1.2082434955058923,-0.6777261570648723,0.07871969649275681,0.5392787476863049
2006-04-01,50.8,0.014,-0.37,-0.6236095655428666,-0.6134632463303267,-0.43660581942717896,0.04044464498689952,0.5202113033518119
2006-05-01,74.6,0.053,-0.14,-0.3382968953117191,-0.23319390669348972,-0.15931743114383162,0.0673267894190463,0.5336126225366963
2006-06-01,99.2,-0.012,-0.03,-0.04339388322406223,-0.8669761394215513,-0.026701245443100267,-0.2437361493030543,0.38048921002550073
2006-07-01,125.1,-0.042,0.1,0.2670934343804218,-1.1594910160652723,0.1300269740214004,-0.45538862720551243,0.2868408132894924
2006-08-01,123.2,0.062,0.3,0.24431637247121266,-0.14543944370037348,0.3711473116590937,-0.09156055701389963,0.45434722442968817
2006-09-01,100.2,0.102,0.54,-0.03140595590342577,0.24458039182458746,0.6604917168243258,0.2211754388639543,0.6088190550636142
2006-10-01,38.5,0.171,0.77,-0.771061071586695,0.9173646081051454,0.9377801051076731,0.8482959392464258,0.8450890902906623
2006-11-01,51.0,0.084,0.94,-0.6212119800787393,0.06907146583835513,1.1427323920997123,0.5598739082108186,0.7539419359884797
